,LotArea,OverallQual,OverallCond,YearBuilt,MasVnrArea,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,HS__1.5Unf,HS__1Story,HS__2.5Fin,HS__2.5Unf,HS__2Story,HS__SFoyer,HS__SLvl,EQ__Fa,EQ__Gd,EQ__TA,HQC__Fa,HQC__Gd,HQC__Po,HQC__TA,KQ__Fa,KQ__Gd,KQ__TA
1249,7200,5,7,1950,0.0,876,988,1,0,3,6,0,276,0,80,5,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1250,11160,7,5,1968,0.0,2110,2110,2,1,3,8,2,522,0,0,4,2010,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1251,3136,7,5,2003,163.0,1405,1405,2,0,2,6,1,478,148,36,3,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1252,9858,5,6,1968,0.0,864,874,1,0,3,5,0,288,33,0,11,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1253,17542,7,7,1974,0.0,1192,2167,2,1,3,9,2,518,220,47,7,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1254,6931,7,5,2003,92.0,746,1656,2,1,3,7,1,397,178,128,7,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1255,6240,6,6,1931,0.0,884,1367,1,0,3,6,1,560,0,0,11,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1256,14303,8,5,1994,554.0,1986,1987,2,0,2,7,1,691,262,36,8,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1257,4060,5,8,1922,0.0,864,864,1,0,2,4,0,0,0,96,7,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1258,9587,7,5,2005,182.0,856,1166,2,0,2,5,0,400,212,0,7,2008,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1259,9750,6,8,1969,0.0,1054,1054,1,1,3,6,0,460,180,0,7,2008,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1260,24682,6,5,1999,0.0,841,1675,2,1,3,7,1,502,0,103,6,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1261,9600,5,6,1956,0.0,1050,1050,1,0,2,5,0,338,0,0,6,2009,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1262,11250,4,5,1957,0.0,1104,1788,1,0,5,8,2,304,120,0,11,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1263,13515,6,6,1919,0.0,764,1824,1,0,3,8,1,520,0,0,7,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1264,4060,6,5,1998,0.0,1405,1337,2,0,2,5,0,511,144,68,8,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1265,3735,7,5,1999,218.0,691,1452,2,1,3,6,0,506,0,34,3,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1266,10120,7,4,1910,0.0,925,1889,1,1,4,9,1,308,0,0,1,2007,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1267,13214,9,5,2008,0.0,2002,2018,2,0,3,10,1,746,144,76,5,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,14100,8,9,1935,632.0,728,3447,3,1,4,11,2,1014,314,12,5,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1269,11344,5,5,1958,180.0,874,1524,1,1,3,7,0,315,0,0,7,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1270,23595,7,6,1979,0.0,1332,1524,0,1,0,4,1,586,268,0,4,2010,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1271,9156,6,7,1968,0.0,1489,1489,2,0,3,7,1,462,0,0,8,2009,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1272,13526,5,6,1965,114.0,935,935,1,0,3,5,0,288,180,0,11,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1273,11512,6,7,1959,84.0,1019,1357,1,0,2,5,1,312,0,0,5,2008,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1274,5362,5,6,1910,0.0,661,1250,2,0,3,8,1,552,242,0,11,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1275,11345,5,5,1948,567.0,928,1920,2,0,4,10,0,400,0,0,7,2007,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1276,12936,6,6,1972,0.0,723,1395,1,1,3,6,1,497,294,116,12,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1277,17871,6,5,1967,359.0,1680,1724,1,1,3,7,1,480,0,0,6,2009,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1278,9473,8,5,2002,0.0,1128,2031,2,1,3,7,1,577,0,211,3,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1279,7500,4,4,1920,0.0,698,1128,1,0,2,6,0,528,30,0,4,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1280,9808,7,5,2002,110.0,1573,1573,2,0,3,6,0,544,0,72,3,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1281,8049,7,5,1990,54.0,1309,1339,2,0,2,6,1,484,0,58,7,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1282,8800,5,7,1977,0.0,1040,1040,2,0,3,5,0,484,0,0,9,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1283,9400,6,5,1971,0.0,912,1824,2,2,4,8,0,0,128,0,4,2010,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1284,9638,6,7,1919,0.0,804,2447,2,0,4,10,1,336,272,0,3,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1285,6000,6,6,1939,0.0,780,1412,1,0,4,6,1,280,45,0,5,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1286,9790,6,5,1963,451.0,1328,1328,1,1,3,6,2,528,0,26,6,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1287,36500,5,5,1964,621.0,1624,1582,2,0,4,7,0,390,168,198,6,2006,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1288,5664,8,5,2000,0.0,1501,1659,2,0,2,5,1,499,212,59,10,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1289,11065,8,5,2006,788.0,1085,1970,2,1,3,8,1,753,177,74,10,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1290,14112,5,7,1964,86.0,1152,1152,1,0,3,6,1,484,227,0,4,2010,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1291,1680,5,7,1972,268.0,630,1302,2,1,3,6,0,264,185,0,2,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1292,6600,5,4,1892,0.0,994,2372,2,0,4,11,0,432,0,287,12,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1293,10140,7,5,1976,0.0,832,1664,2,1,4,8,1,528,0,28,3,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1294,8172,5,7,1955,0.0,864,864,1,0,2,5,0,572,0,0,4,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1295,8400,5,5,1968,168.0,1052,1052,1,1,3,5,0,288,356,0,11,2006,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1296,8700,5,6,1963,148.0,1120,1128,2,0,3,6,0,525,192,20,12,2008,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1297,3675,6,5,2005,82.0,547,1072,2,0,2,5,0,525,0,44,6,2006,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1298,63887,10,5,2008,796.0,6110,5642,2,1,3,12,3,1418,214,292,1,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1299,7500,5,7,1959,0.0,1246,1246,1,1,3,6,0,305,218,0,5,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1300,10762,7,5,1999,344.0,978,1983,2,1,3,9,1,490,0,0,5,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1301,7500,6,7,1942,0.0,771,1494,1,0,3,7,2,213,0,0,11,2009,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1302,10120,8,5,1994,391.0,1165,2526,2,1,4,8,1,844,309,78,12,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1303,8688,7,5,2005,228.0,1616,1616,2,0,3,7,0,834,208,59,4,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1304,3363,7,5,2004,117.0,976,1708,2,0,3,7,0,380,0,40,4,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1305,13173,9,5,2006,300.0,1652,1652,2,0,2,6,2,840,404,102,11,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1306,6955,7,5,2005,94.0,1368,1368,2,0,2,6,1,474,132,35,9,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1307,8072,5,5,1994,0.0,990,990,1,0,3,5,0,480,0,64,5,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1308,12000,5,7,1948,0.0,924,1122,1,0,2,6,0,528,0,36,5,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1309,7153,6,5,1991,88.0,1278,1294,2,0,3,6,0,496,112,51,6,2008,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1310,17500,7,8,1959,0.0,1902,1902,2,0,3,7,2,567,0,207,5,2010,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1311,8814,7,5,2005,80.0,1274,1274,2,0,3,6,0,508,264,98,1,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1312,9572,8,5,1990,336.0,1453,2810,2,1,4,9,1,750,500,0,6,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1313,14774,9,5,1999,165.0,1393,2599,2,1,4,10,1,779,668,30,5,2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1314,8190,4,6,1954,0.0,948,948,1,0,3,5,1,280,0,36,10,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1315,11075,6,5,1969,0.0,952,2112,2,1,4,9,2,576,280,0,6,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1316,10226,8,5,2008,270.0,1622,1630,2,0,3,8,1,860,172,42,1,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1317,4230,7,5,2006,0.0,1352,1352,2,0,2,5,1,466,0,241,4,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1318,14781,8,5,2001,178.0,1753,1787,2,0,3,7,1,748,198,150,8,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1319,10215,4,5,1954,132.0,864,948,1,0,3,5,0,248,0,0,2,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1320,8400,6,3,1957,0.0,1478,1478,1,1,3,6,2,442,114,0,6,2009,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1321,6627,3,6,1949,0.0,0,720,1,0,2,4,0,287,0,0,7,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1322,10186,7,5,1992,0.0,750,1923,2,1,3,8,1,564,240,39,6,2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1323,5330,4,7,1940,0.0,420,708,1,0,2,5,0,0,164,0,12,2009,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1324,9986,8,5,2006,428.0,1795,1795,2,0,2,7,1,895,0,49,2,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1325,3636,4,4,1922,0.0,796,796,1,0,2,5,0,0,0,0,1,2008,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1326,4270,3,6,1931,0.0,544,774,1,0,3,6,0,0,0,0,5,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1327,6600,5,9,1982,0.0,816,816,1,0,3,5,1,264,0,0,10,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1328,10440,6,7,1920,0.0,1510,2792,2,0,5,8,2,520,0,547,6,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1329,9084,7,5,1998,0.0,935,1632,2,1,3,8,1,462,0,28,6,2006,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1330,10000,8,5,2006,410.0,1588,1588,2,0,3,7,1,825,144,45,12,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1331,10780,5,5,1976,0.0,911,954,1,0,3,6,0,576,0,0,7,2006,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1332,8877,4,6,1938,0.0,816,816,1,0,2,3,1,288,0,0,5,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1333,7200,5,6,1938,0.0,803,1360,1,1,2,6,0,297,0,65,7,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1334,2368,5,6,1970,312.0,765,1365,1,1,3,7,0,440,0,36,5,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1335,9650,6,5,1977,360.0,1350,1334,2,0,2,6,1,630,0,16,4,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1336,9246,5,5,1973,564.0,1656,1656,2,0,4,8,0,506,0,211,11,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1337,4118,4,4,1941,0.0,693,693,1,0,2,4,0,0,0,20,3,2006,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1338,13450,7,5,2002,0.0,916,1861,2,1,3,8,0,492,146,91,6,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1339,9560,5,7,1972,0.0,864,864,1,0,3,5,0,288,0,0,6,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1340,8294,4,5,1971,0.0,858,872,1,0,3,5,0,480,0,0,6,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1341,13695,6,5,2003,0.0,1114,1114,1,0,3,6,0,576,0,78,7,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1342,9375,8,5,2002,149.0,1284,2169,2,1,3,7,1,647,192,87,8,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1343,7558,6,6,1928,0.0,896,1913,1,1,3,9,1,342,0,0,3,2009,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1344,11103,7,5,2006,0.0,728,1456,2,1,3,8,1,440,0,0,7,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1345,6000,4,4,1920,0.0,960,960,1,0,2,5,0,308,0,0,7,2007,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1346,20781,7,7,1968,0.0,1568,2156,2,0,3,9,1,508,0,80,6,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1347,15306,8,5,2006,100.0,1732,1776,2,0,3,7,1,712,0,0,5,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1348,16196,7,5,1998,0.0,1482,1494,2,0,3,5,1,514,402,25,8,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1349,5250,8,5,1872,0.0,684,2358,2,0,4,8,0,0,0,54,12,2008,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
1350,11643,5,5,1969,368.0,1248,2634,2,2,6,12,0,968,0,0,8,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1351,9247,6,6,1962,318.0,858,1716,1,1,4,8,1,490,0,84,3,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1352,6000,6,9,1937,0.0,698,1176,1,0,2,4,0,624,210,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1353,14720,8,5,1995,579.0,2033,3238,2,1,4,9,1,666,283,86,3,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1354,10316,7,5,2000,0.0,992,1865,2,1,3,7,1,839,0,184,6,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1355,10192,7,6,1968,143.0,570,1920,3,0,4,8,1,487,0,98,9,2006,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1356,9477,5,5,1966,65.0,864,892,1,0,3,5,0,264,0,0,10,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1357,12537,5,6,1971,0.0,1078,1078,1,1,3,6,1,500,0,0,4,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1358,2117,6,5,2000,216.0,756,1573,2,1,3,5,0,440,0,32,6,2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1359,16737,9,5,2004,66.0,1980,1980,2,0,3,8,1,770,194,45,9,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1360,9842,5,6,1921,0.0,612,2601,3,1,4,8,0,621,183,0,5,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1361,16158,7,5,2005,16.0,1530,1530,2,0,3,7,1,430,168,36,6,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1362,12513,4,4,1920,0.0,715,1738,2,0,4,7,1,368,55,0,6,2009,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1363,8499,6,5,2006,0.0,616,1412,2,1,3,6,1,432,0,36,3,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1364,3180,7,5,2005,0.0,600,1200,2,1,2,4,0,480,0,166,4,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1365,7500,7,5,2000,0.0,814,1674,2,1,3,7,0,663,0,96,1,2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1366,9179,7,5,1999,158.0,873,1790,2,1,3,7,0,588,0,88,6,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1367,2665,5,6,1977,0.0,757,1475,2,0,4,6,1,336,104,26,7,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1368,4435,6,5,2003,170.0,848,848,1,0,1,4,0,420,140,0,6,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1369,10635,8,5,2003,171.0,1657,1668,2,0,3,8,1,502,0,262,5,2010,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1370,5400,4,6,1920,0.0,840,1374,1,0,2,6,0,338,0,0,10,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1371,9600,6,6,1955,0.0,992,1661,1,0,3,8,1,377,0,28,10,2008,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1372,9750,7,6,1998,0.0,1108,2097,2,1,3,8,1,583,253,170,6,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1373,11400,10,5,2001,705.0,2633,2633,2,1,2,8,2,804,314,140,3,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,10625,7,5,2005,0.0,1026,1958,2,1,3,9,1,936,154,210,7,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1375,10991,8,5,2007,80.0,1571,1571,2,0,3,7,1,722,100,36,12,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1376,6292,6,5,1930,0.0,768,790,1,0,2,4,0,160,0,141,4,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1377,10998,5,5,1941,0.0,984,1604,2,0,3,6,0,660,0,68,7,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1378,1953,6,5,1973,408.0,483,987,1,1,2,5,0,264,72,0,6,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1379,9735,5,5,2006,0.0,384,1394,2,1,3,7,0,400,100,0,5,2008,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1380,8212,3,3,1914,0.0,864,864,1,0,2,5,0,200,0,0,6,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1381,12925,6,7,1970,0.0,1205,2117,2,1,4,7,2,550,0,42,5,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1382,7200,7,7,1920,0.0,596,1762,1,1,4,8,0,576,36,0,10,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1383,25339,5,7,1918,0.0,816,1416,2,0,3,7,0,576,0,0,8,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1384,9060,6,5,1939,0.0,560,1258,1,0,2,6,0,280,0,0,10,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1385,5436,4,8,1922,0.0,796,1154,1,0,3,7,0,240,0,96,5,2010,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1386,16692,7,5,1978,184.0,1392,2784,3,1,5,12,2,564,0,112,7,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1387,8520,6,7,1916,0.0,714,2526,2,0,5,10,1,216,88,15,8,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1388,14892,9,5,2006,160.0,1746,1746,2,0,3,7,2,758,201,39,10,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,6000,6,6,1941,0.0,735,1218,1,0,3,6,1,440,0,0,3,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1390,9100,7,5,2000,244.0,1525,1525,2,0,3,6,0,541,219,36,9,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1391,8944,5,5,1967,0.0,1584,1584,2,0,4,8,0,792,0,152,4,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1392,7838,5,5,1967,0.0,864,900,1,0,3,6,1,288,175,144,12,2006,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1393,10800,6,7,1905,0.0,482,1912,2,0,3,7,1,672,0,25,4,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1394,4045,7,5,2006,45.0,1356,1500,2,0,2,6,1,648,161,20,10,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1395,12665,8,5,2005,245.0,1094,2482,2,1,4,9,1,642,144,39,2,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1396,57200,5,5,1948,0.0,747,1687,1,0,3,7,2,572,0,0,6,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1397,6120,5,8,1920,0.0,939,1513,1,1,4,8,0,180,24,0,5,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1398,7200,5,4,1950,0.0,1208,1904,1,1,3,7,0,240,0,0,5,2009,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1399,6171,6,6,1925,0.0,976,1608,2,1,3,7,1,216,147,16,10,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1400,6000,6,7,1929,0.0,862,1158,1,0,3,5,1,208,0,0,7,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1401,7415,6,5,2004,0.0,839,1593,2,1,3,8,1,398,100,75,4,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1402,6762,7,5,2006,0.0,1286,1294,2,0,2,6,1,662,168,55,7,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1403,15256,8,5,2007,84.0,1485,1464,2,0,3,6,0,754,168,160,8,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1404,10410,3,4,1915,0.0,672,1214,1,0,3,6,0,936,216,0,1,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1405,3842,8,5,2004,174.0,1594,1646,2,0,2,5,1,482,128,53,1,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1406,8445,5,7,1972,0.0,768,768,1,0,2,5,0,396,58,0,3,2009,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1407,8780,5,5,1985,0.0,833,833,1,0,3,5,0,0,0,0,3,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1408,7740,4,7,1910,0.0,622,1363,1,0,3,6,0,528,0,0,6,2010,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1409,20544,7,6,1986,123.0,791,2093,2,1,3,7,1,542,364,63,11,2008,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1410,12420,7,5,2001,0.0,944,1840,2,1,3,6,0,622,0,45,6,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1411,9600,6,8,1950,0.0,856,1668,1,1,3,6,0,271,0,0,9,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1412,7200,4,5,1949,0.0,0,1040,2,0,2,6,0,420,0,0,6,2009,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1413,10994,8,5,2005,366.0,1844,1844,2,0,2,7,1,620,165,44,9,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1414,13053,6,7,1923,0.0,833,1848,1,1,4,8,1,370,0,0,6,2008,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1415,3635,7,5,2007,130.0,1386,1569,2,0,1,7,1,660,143,20,5,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1416,11340,4,6,1885,0.0,777,2290,2,0,4,11,0,560,0,0,4,2010,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1417,16545,8,5,1998,731.0,1284,2450,2,1,3,7,1,1069,0,126,5,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1418,9204,5,5,1963,0.0,1144,1144,1,1,3,6,0,336,0,88,8,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1419,16381,6,5,1969,312.0,1844,1844,2,0,3,7,1,540,0,73,12,2006,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1420,11700,6,6,1968,420.0,708,1416,2,1,3,7,1,776,0,169,5,2006,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1421,4043,6,5,1977,0.0,1069,1069,2,0,2,4,1,440,0,55,7,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1422,4435,6,5,2003,170.0,848,848,1,0,1,3,0,420,140,0,3,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1423,19690,6,7,1966,0.0,697,2201,2,0,4,8,1,432,586,236,8,2006,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1424,9503,5,5,1958,0.0,1024,1344,1,0,2,6,1,484,316,28,6,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1425,10721,6,6,1959,243.0,1252,1252,1,0,3,7,0,528,0,39,10,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
